"Die Hard (1988)"   "806"   "5" 
"Godfather, The (1972)"   "686"   "5" 
"Get Shorty (1995)"   "197"   "3" 
"Kolya (1996)"   "440"   "5" 
"Great Escape, The (1963)"   "786"   "4" 
"G.I. Jane (1997)"   "782"   "5" 
"How to Be a Player (1997)"   "813"   "2" 
"Blues Brothers, The (1980)"   "521"   "4" 
"Diabolique (1996)"   "717"   "4" 
"Room with a View, A (1986)"   "607"   "4" 
"True Romance (1993)"   "826"   "4" 
"Cemetery Man (Dellamorte Dellamore) (1994)"   "181"   "1" 
"Matilda (1996)"   "222"   "2" 
"M*A*S*H (1970)"   "506"   "4" 
"William Shakespeare's Romeo and Juliet (1996)"   "56"   "4" 
"Executive Decision (1996)"   "606"   "3" 
"Grumpier Old Men (1995)"   "87"   "4" 
"Fire Down Below (1997)"   "853"   "4" 
"Primal Fear (1996)"   "388"   "4" 
"Conan the Barbarian (1981)"   "435"   "3" 
"Star Trek VI: The Undiscovered Country (1991)"   "328"   "3" 
"Independence Day (ID4) (1996)"   "621"   "3" 
"Star Trek IV: The Voyage Home (1986)"   "738"   "4" 
"Tin Men (1987)"   "788"   "3" 
"Just Cause (1995)"   "92"   "3" 
"Sense and Sensibility (1995)"   "293"   "3" 
"Dial M for Murder (1954)"   "698"   "2" 
"Forrest Gump (1994)"   "663"   "4" 
"Hunchback of Notre Dame, The (1996)"   "245"   "4" 
"Devil's Advocate, The (1997)"   "722"   "4" 
"Forrest Gump (1994)"   "618"   "4" 
"Mrs. Parker and the Vicious Circle (1994)"   "122"   "5" 
"Raging Bull (1980)"   "543"   "4" 
"Black Sheep (1996)"   "582"   "1" 
"Pulp Fiction (1994)"   "682"   "4" 
"Once Upon a Time... When We Were Colored (1995)"   "454"   "4" 
"Under Siege (1992)"   "640"   "4" 
"Godfather: Part II, The (1974)"   "710"   "5" 
"Long Kiss Goodnight, The (1996)"   "144"   "3" 
"Man Without a Face, The (1993)"   "378"   "3" 
"Close Shave, A (1995)"   "533"   "4" 
"Casino (1995)"   "851"   "5" 
"Streetcar Named Desire, A (1951)"   "727"   "2" 
"Truth About Cats & Dogs, The (1996)"   "768"   "3" 
"Escape from L.A. (1996)"   "167"   "3" 
"Evita (1996)"   "752"   "1" 
"Beautician and the Beast, The (1997)"   "825"   "3" 
"Contact (1997)"   "846"   "3" 
"Craft, The (1996)"   "697"   "3" 
"Home Alone (1990)"   "200"   "4" 
"Bent (1997)"   "112"   "3" 
"Sudden Manhattan (1996)"   "782"   "2" 
"Dangerous Minds (1995)"   "642"   "4" 
"Sex, Lies, and Videotape (1989)"   "378"   "4" 
"Much Ado About Nothing (1993)"   "734"   "4" 
"Air Force One (1997)"   "725"   "4" 
"George of the Jungle (1997)"   "801"   "3" 
"Raising Arizona (1987)"   "654"   "4" 
"Somewhere in Time (1980)"   "804"   "4" 
"Omen, The (1976)"   "843"   "4" 
"Michael (1996)"   "708"   "5" 
"Fly Away Home (1996)"   "674"   "3" 
"Some Like It Hot (1959)"   "758"   "5" 
"Game, The (1997)"   "633"   "3" 
"Some Like It Hot (1959)"   "766"   "3" 
"Aliens (1986)"   "659"   "4" 
"Cliffhanger (1993)"   "109"   "3" 
"Bram Stoker's Dracula (1992)"   "436"   "4" 
"Young Guns (1988)"   "301"   "4" 
"Glimmer Man, The (1996)"   "825"   "4" 
"That Thing You Do! (1996)"   "560"   "3" 
"Seven (Se7en) (1995)"   "851"   "5" 
"Fish Called Wanda, A (1988)"   "31"   "4" 
"Platoon (1986)"   "804"   "4" 
"Body Snatcher, The (1945)"   "802"   "3" 
"Blue Sky (1994)"   "539"   "3" 
"So I Married an Axe Murderer (1993)"   "844"   "3" 
"Sling Blade (1996)"   "690"   "4" 
"Young Frankenstein (1974)"   "850"   "5" 
"Clockwork Orange, A (1971)"   "748"   "4" 
"GoodFellas (1990)"   "826"   "4" 
"Star Trek: Generations (1994)"   "224"   "4" 
"Scream (1996)"   "721"   "3" 
"Monty Python and the Holy Grail (1974)"   "751"   "5" 
"If Lucy Fell (1996)"   "758"   "1" 
"Ice Storm, The (1997)"   "695"   "3" 
"It's a Wonderful Life (1946)"   "815"   "5" 
"Emma (1996)"   "855"   "3" 
"Air Force One (1997)"   "780"   "3" 
"Batman & Robin (1997)"   "294"   "3" 
"Return of the Jedi (1983)"   "189"   "3" 
"Bread and Chocolate (Pane e cioccolata) (1973)"   "840"   "5" 
"Nightmare on Elm Street, A (1984)"   "422"   "4" 
"Full Metal Jacket (1987)"   "748"   "4" 
"Murder at 1600 (1997)"   "752"   "1" 
"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)"   "617"   "4" 
"Braveheart (1995)"   "640"   "4" 
"Dante's Peak (1997)"   "597"   "3" 
"Amistad (1997)"   "782"   "4" 
"To Die For (1995)"   "109"   "2" 
"Sting, The (1973)"   "830"   "4" 
"Lost World: Jurassic Park, The (1997)"   "840"   "4" 
"Brazil (1985)"   "805"   "5" 
"Star Wars (1977)"   "746"   "5" 
"Firm, The (1993)"   "533"   "4" 
"True Lies (1994)"   "484"   "4" 
"Singin' in the Rain (1952)"   "807"   "4" 
"Fugitive, The (1993)"   "650"   "3" 
"River Wild, The (1994)"   "592"   "4" 
"English Patient, The (1996)"   "705"   "3" 
"Deconstructing Harry (1997)"   "146"   "4" 
"Contact (1997)"   "573"   "4" 
"English Patient, The (1996)"   "423"   "4" 
"Sliver (1993)"   "417"   "3" 
"Live Nude Girls (1995)"   "524"   "4" 
"Contact (1997)"   "277"   "4" 
"Twelve Monkeys (1995)"   "465"   "5" 
"Full Monty, The (1997)"   "400"   "4" 
"Chungking Express (1994)"   "592"   "5" 
"Ulee's Gold (1997)"   "31"   "3" 
"Batman (1989)"   "8"   "4" 
"Matilda (1996)"   "303"   "3" 
"Breakfast at Tiffany's (1961)"   "835"   "5" 
"Spawn (1997)"   "817"   "4" 
"Get Shorty (1995)"   "747"   "4" 
"Touch of Evil (1958)"   "833"   "4" 
"Searching for Bobby Fischer (1993)"   "854"   "4" 
"Haunted World of Edward D. Wood Jr., The (1995)"   "424"   "1" 
"Spawn (1997)"   "234"   "1" 
"Volcano (1997)"   "824"   "3" 
"Leaving Las Vegas (1995)"   "776"   "4" 
"Monty Python and the Holy Grail (1974)"   "700"   "3" 
"Star Trek IV: The Voyage Home (1986)"   "303"   "3" 
"Top Gun (1986)"   "786"   "4" 
"Apocalypse Now (1979)"   "7"   "5" 
"Bridges of Madison County, The (1995)"   "655"   "3" 
"French Kiss (1995)"   "95"   "2" 
"12 Angry Men (1957)"   "381"   "4" 
"Heathers (1989)"   "215"   "3" 
"L.A. Confidential (1997)"   "747"   "5" 
"Jurassic Park (1993)"   "788"   "3" 
"Patton (1970)"   "846"   "5" 
"Client, The (1994)"   "694"   "4" 
"Time to Kill, A (1996)"   "796"   "4" 
"B*A*P*S (1997)"   "782"   "1" 
"Under Siege 2: Dark Territory (1995)"   "705"   "2" 
"One Flew Over the Cuckoo's Nest (1975)"   "639"   "3" 
"Leaving Las Vegas (1995)"   "470"   "5" 
"Platoon (1986)"   "806"   "3" 
"Shadowlands (1993)"   "615"   "5" 
"Swingers (1996)"   "293"   "3" 
"George of the Jungle (1997)"   "531"   "1" 
"Jean de Florette (1986)"   "566"   "5" 
"Saint, The (1997)"   "790"   "1" 
"101 Dalmatians (1996)"   "642"   "4" 
"Nightmare Before Christmas, The (1993)"   "632"   "3" 
"Silence of the Lambs, The (1991)"   "629"   "5" 
"Ghost and Mrs. Muir, The (1947)"   "785"   "3" 
"Indian in the Cupboard, The (1995)"   "620"   "3" 
"Chasing Amy (1997)"   "717"   "5" 
"Donnie Brasco (1997)"   "665"   "4" 
"First Wives Club, The (1996)"   "533"   "2" 
"Crash (1996)"   "828"   "2" 
"Quiz Show (1994)"   "487"   "5" 
"M*A*S*H (1970)"   "591"   "4" 
"Usual Suspects, The (1995)"   "639"   "3" 
"That Thing You Do! (1996)"   "606"   "4" 
"Beautiful Girls (1996)"   "277"   "3" 
"Real Genius (1985)"   "653"   "5" 
"Star Wars (1977)"   "835"   "4" 
"Indian in the Cupboard, The (1995)"   "378"   "3" 
"Orlando (1993)"   "378"   "3" 
"Devil's Advocate, The (1997)"   "787"   "4" 
"Perfect World, A (1993)"   "758"   "3" 
"Celluloid Closet, The (1995)"   "184"   "4" 
"Three Colors: White (1994)"   "160"   "4" 
"Cop Land (1997)"   "635"   "5" 
"Casino (1995)"   "747"   "5" 
"Quick and the Dead, The (1995)"   "158"   "4" 
"James and the Giant Peach (1996)"   "852"   "3" 
"Edge, The (1997)"   "706"   "5" 
"Aladdin (1992)"   "804"   "2" 
"Rear Window (1954)"   "738"   "5" 
"Speed (1994)"   "709"   "4" 
"E.T. the Extra-Terrestrial (1982)"   "615"   "5" 
"Madness of King George, The (1994)"   "766"   "4" 
"Close Shave, A (1995)"   "852"   "5" 
"Escape from New York (1981)"   "843"   "4" 
"Fifth Element, The (1997)"   "624"   "4" 
"Magnificent Seven, The (1954)"   "753"   "4" 
"Basketball Diaries, The (1995)"   "627"   "5" 
"Chasing Amy (1997)"   "827"   "4" 
"As Good As It Gets (1997)"   "293"   "3" 
"Die Hard (1988)"   "757"   "4" 
"Sophie's Choice (1982)"   "666"   "4" 
"McHale's Navy (1997)"   "59"   "1" 
"Corrina, Corrina (1994)"   "796"   "3" 
"Kingpin (1996)"   "117"   "3" 
"Scream (1996)"   "715"   "4" 
"Blue in the Face (1995)"   "189"   "5" 
"Star Trek: First Contact (1996)"   "677"   "4" 
"Piano, The (1993)"   "734"   "2" 
"Right Stuff, The (1983)"   "711"   "4" 
"Lone Star (1996)"   "345"   "5" 
"What's Eating Gilbert Grape (1993)"   "707"   "4" 
"To Be or Not to Be (1942)"   "747"   "4" 
"Batman (1989)"   "122"   "4" 
"Monty Python's Life of Brian (1979)"   "833"   "5" 
"Kiss the Girls (1997)"   "592"   "3" 
"Fargo (1996)"   "230"   "4" 
"Last of the Mohicans, The (1992)"   "679"   "3" 
"Titanic (1997)"   "827"   "3" 
"Under Siege (1992)"   "632"   "3" 
"Client, The (1994)"   "798"   "3" 
"Indiana Jones and the Last Crusade (1989)"   "245"   "3" 
"Flintstones, The (1994)"   "642"   "5" 
"Empire Strikes Back, The (1980)"   "849"   "5" 
"Sling Blade (1996)"   "710"   "4" 
"Gattaca (1997)"   "775"   "2" 
"Lone Star (1996)"   "493"   "3" 
"Kiss the Girls (1997)"   "489"   "5" 
"Harold and Maude (1971)"   "840"   "4" 
"Forbidden Planet (1956)"   "758"   "3" 
"Contact (1997)"   "580"   "5" 
"Monty Python's Life of Brian (1979)"   "682"   "5" 
"Priest (1994)"   "399"   "4" 
"One Flew Over the Cuckoo's Nest (1975)"   "376"   "4" 
"Empire Strikes Back, The (1980)"   "704"   "2" 
"Conspiracy Theory (1997)"   "797"   "2" 
"Batman & Robin (1997)"   "682"   "2" 
"Young Frankenstein (1974)"   "476"   "5" 
"Butch Cassidy and the Sundance Kid (1969)"   "606"   "4" 
"Kull the Conqueror (1997)"   "727"   "3" 
"Kolya (1996)"   "641"   "5" 
"Wings of the Dove, The (1997)"   "845"   "4" 
"Phenomenon (1996)"   "788"   "3" 
"Get Shorty (1995)"   "326"   "1" 
"Saint, The (1997)"   "689"   "5" 
"L.A. Confidential (1997)"   "853"   "4" 
"Streetcar Named Desire, A (1951)"   "13"   "1" 
"Mary Poppins (1964)"   "603"   "2" 
"Jungle2Jungle (1997)"   "463"   "1" 
"Johnny Mnemonic (1995)"   "795"   "3" 
"Michael Collins (1996)"   "788"   "4" 
"Brazil (1985)"   "158"   "4" 
"Unforgiven (1992)"   "774"   "2" 
"M. Butterfly (1993)"   "201"   "2" 
"Airheads (1994)"   "621"   "3" 
"Titanic (1997)"   "443"   "4" 
"Speed (1994)"   "506"   "5" 
"Fifth Element, The (1997)"   "578"   "2" 
"True Lies (1994)"   "738"   "5" 
"Shadow, The (1994)"   "472"   "5" 
"Truth About Cats & Dogs, The (1996)"   "715"   "3" 
"Alice in Wonderland (1951)"   "308"   "4" 
"River Wild, The (1994)"   "839"   "3" 
"Good Will Hunting (1997)"   "851"   "5" 
"Babe (1995)"   "465"   "4" 
"Jackie Chan's First Strike (1996)"   "648"   "3" 
"Nobody's Fool (1994)"   "707"   "5" 
"In & Out (1997)"   "500"   "2" 
"Private Benjamin (1980)"   "254"   "3" 
"Flubber (1997)"   "841"   "3" 
"Citizen Kane (1941)"   "663"   "5" 
"Two if by Sea (1996)"   "796"   "3" 
"Devil in a Blue Dress (1995)"   "506"   "3" 
"Truth About Cats & Dogs, The (1996)"   "859"   "4" 
"Around the World in 80 Days (1956)"   "807"   "4" 
"Star Wars (1977)"   "862"   "5" 
"Star Wars (1977)"   "791"   "5" 
"Gigi (1958)"   "312"   "5" 
"Cool Runnings (1993)"   "757"   "2" 
"Mad Love (1995)"   "846"   "2" 
"Mission: Impossible (1996)"   "238"   "4" 
"Pulp Fiction (1994)"   "360"   "4" 
"Real Genius (1985)"   "655"   "3" 
"GoodFellas (1990)"   "197"   "3" 
"Fish Called Wanda, A (1988)"   "1"   "3" 
"Hunchback of Notre Dame, The (1996)"   "684"   "3" 
"Top Gun (1986)"   "826"   "3" 
"Disclosure (1994)"   "436"   "2" 
"Mr. Smith Goes to Washington (1939)"   "339"   "5" 
"Breakdown (1997)"   "586"   "3" 
"Cape Fear (1991)"   "682"   "3" 
"Peacemaker, The (1997)"   "856"   "3" 
"Ridicule (1996)"   "733"   "4" 
"Return of the Jedi (1983)"   "546"   "5" 
"Mr. Holland's Opus (1995)"   "558"   "3" 
"Back to the Future (1985)"   "530"   "4" 
"Killing Zoe (1994)"   "474"   "4" 
"Mystery Science Theater 3000: The Movie (1996)"   "727"   "2" 
"Anastasia (1997)"   "813"   "3" 
"Switchblade Sisters (1975)"   "773"   "3" 
"G.I. Jane (1997)"   "724"   "4" 
"Monty Python and the Holy Grail (1974)"   "648"   "5" 
"Toy Story (1995)"   "486"   "4" 
"Forrest Gump (1994)"   "763"   "4" 
"Raiders of the Lost Ark (1981)"   "738"   "5" 
"Face/Off (1997)"   "825"   "5" 
"Courage Under Fire (1996)"   "391"   "2" 
"Volcano (1997)"   "26"   "2" 
"Anastasia (1997)"   "820"   "3" 
"Fugitive, The (1993)"   "417"   "3" 
"Star Wars (1977)"   "292"   "4" 
"Jaws 2 (1978)"   "709"   "3" 
"Red Corner (1997)"   "863"   "3" 
"Lost Highway (1997)"   "732"   "2" 
"Devil's Own, The (1997)"   "749"   "4" 
"Four Weddings and a Funeral (1994)"   "563"   "4" 
"Rosewood (1997)"   "784"   "4" 
"Chinatown (1974)"   "653"   "2" 
"Star Trek: The Wrath of Khan (1982)"   "280"   "3" 
"Fried Green Tomatoes (1991)"   "42"   "3" 
"Twelve Monkeys (1995)"   "706"   "3" 
"Wild Things (1998)"   "179"   "5" 
"Client, The (1994)"   "332"   "3" 
"Good Will Hunting (1997)"   "39"   "2" 
"Aristocats, The (1970)"   "815"   "3" 
"Welcome to the Dollhouse (1995)"   "606"   "4" 
"GoodFellas (1990)"   "308"   "5" 
"Spy Hard (1996)"   "357"   "3" 
"Fluke (1995)"   "642"   "2" 
"Postman, The (1997)"   "548"   "1" 
"Streetcar Named Desire, A (1951)"   "327"   "4" 
"Mission: Impossible (1996)"   "699"   "3" 
"French Kiss (1995)"   "532"   "5" 
"E.T. the Extra-Terrestrial (1982)"   "844"   "3" 
"Amistad (1997)"   "418"   "2" 
"Star Trek IV: The Voyage Home (1986)"   "790"   "4" 
"Pinocchio (1940)"   "536"   "4" 
"Serial Mom (1994)"   "622"   "1" 
"Kiss the Girls (1997)"   "772"   "4" 
"From Dusk Till Dawn (1996)"   "619"   "1" 
"Dante's Peak (1997)"   "852"   "3" 
"American in Paris, An (1951)"   "707"   "4" 
"Sunset Blvd. (1950)"   "658"   "4" 
"Man of No Importance, A (1994)"   "49"   "2" 
"Four Rooms (1995)"   "756"   "1" 
"My Best Friend's Wedding (1997)"   "666"   "4" 
"Jerry Maguire (1996)"   "690"   "4" 
"Eraser (1996)"   "653"   "4" 
"Victor/Victoria (1982)"   "437"   "3" 
"Aladdin (1992)"   "766"   "3" 
"Heathers (1989)"   "373"   "3" 
"Mystery Science Theater 3000: The Movie (1996)"   "793"   "4" 
"Kiss the Girls (1997)"   "768"   "4" 
"Unbearable Lightness of Being, The (1988)"   "201"   "4" 
"Carrie (1976)"   "422"   "4" 
"Young Guns (1988)"   "715"   "4" 
"Gigi (1958)"   "835"   "5" 
"Young Frankenstein (1974)"   "272"   "4" 
"Looking for Richard (1996)"   "429"   "3" 
"Being There (1979)"   "543"   "4" 
"Independence Day (ID4) (1996)"   "689"   "5" 
"Sting, The (1973)"   "661"   "5" 
"Mission: Impossible (1996)"   "552"   "3" 
"Jaws (1975)"   "690"   "4" 
"M*A*S*H (1970)"   "643"   "4" 
"Wolf (1994)"   "776"   "3" 
"Fugitive, The (1993)"   "535"   "3" 
"Sting, The (1973)"   "571"   "3" 
"Striking Distance (1993)"   "543"   "3" 
"Malice (1993)"   "633"   "4" 
"Beavis and Butt-head Do America (1996)"   "786"   "1" 
"My Best Friend's Wedding (1997)"   "851"   "3" 
"M*A*S*H (1970)"   "412"   "4" 
"Jerry Maguire (1996)"   "694"   "4" 
"Mr. Smith Goes to Washington (1939)"   "846"   "3" 
"Unbearable Lightness of Being, The (1988)"   "607"   "3" 
"Right Stuff, The (1983)"   "653"   "4" 
"Giant (1956)"   "833"   "2" 
"Like Water For Chocolate (Como agua para chocolate) (1992)"   "381"   "4" 
"Streetcar Named Desire, A (1951)"   "836"   "4" 
"Things to Do in Denver when You're Dead (1995)"   "851"   "4" 
"In the Line of Fire (1993)"   "554"   "4" 
"Volcano (1997)"   "722"   "3" 
"Truth About Cats & Dogs, The (1996)"   "280"   "4" 
"Under Siege (1992)"   "823"   "4" 
"Mr. Holland's Opus (1995)"   "340"   "5" 
"Ghost and the Darkness, The (1996)"   "391"   "3" 
"Night of the Living Dead (1968)"   "666"   "3" 
"Fish Called Wanda, A (1988)"   "499"   "4" 
"Blues Brothers, The (1980)"   "363"   "3" 
"Three Colors: Blue (1993)"   "405"   "1" 
"Fried Green Tomatoes (1991)"   "455"   "4" 
"Forrest Gump (1994)"   "650"   "2" 
"Delicatessen (1991)"   "773"   "5" 
"Trainspotting (1996)"   "582"   "5" 
"Harriet the Spy (1996)"   "747"   "3" 
"Grand Day Out, A (1992)"   "5"   "5" 
"Barbarella (1968)"   "846"   "4" 
"Truman Show, The (1998)"   "702"   "2" 
"Pulp Fiction (1994)"   "476"   "4" 
"Under Siege (1992)"   "690"   "3" 
"Evil Dead II (1987)"   "268"   "3" 
"Army of Darkness (1993)"   "393"   "4" 
"Fifth Element, The (1997)"   "104"   "3" 
"Toy Story (1995)"   "632"   "3" 
"Ran (1985)"   "707"   "5" 
"Remains of the Day, The (1993)"   "494"   "3" 
"Space Jam (1996)"   "83"   "2" 
"Glory (1989)"   "639"   "4" 
"Kama Sutra: A Tale of Love (1996)"   "782"   "2" 
"Beauty and the Beast (1991)"   "389"   "5" 
"Farinelli: il castrato (1994)"   "794"   "4" 
"Awfully Big Adventure, An (1995)"   "436"   "2" 
"Dante's Peak (1997)"   "587"   "4" 
"Wrong Trousers, The (1993)"   "82"   "4" 
"True Lies (1994)"   "280"   "5" 
"Dark City (1998)"   "507"   "5" 
"Godfather, The (1972)"   "452"   "5" 
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"   "567"   "5" 
"Immortal Beloved (1994)"   "405"   "1" 
"Vertigo (1958)"   "391"   "4" 
"Fire Down Below (1997)"   "802"   "3" 
"Desperate Measures (1998)"   "355"   "3" 
"Brady Bunch Movie, The (1995)"   "399"   "3" 
"Hackers (1995)"   "643"   "3" 
"Contact (1997)"   "118"   "5" 
"Hunt for Red October, The (1990)"   "318"   "4" 
"Hunt for Red October, The (1990)"   "102"   "3" 
"Batman (1989)"   "846"   "3" 
"Last Dance (1996)"   "244"   "4" 
"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)"   "804"   "3" 
"Spitfire Grill, The (1996)"   "854"   "3" 
"Mighty Aphrodite (1995)"   "390"   "2" 
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"   "537"   "5" 
"Ransom (1996)"   "795"   "2" 
"Full Monty, The (1997)"   "775"   "4" 
"Shadow, The (1994)"   "158"   "4" 
"Spawn (1997)"   "548"   "2" 
"Jungle Book, The (1994)"   "798"   "4" 
"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)"   "766"   "3" 
"Castle Freak (1995)"   "368"   "2" 
"Pinocchio (1940)"   "301"   "3" 
"Much Ado About Nothing (1993)"   "498"   "3" 
"Fantasia (1940)"   "437"   "3" 
"Braveheart (1995)"   "830"   "5" 
"Raiders of the Lost Ark (1981)"   "686"   "4" 
"Christmas Carol, A (1938)"   "59"   "3" 
"Beauty and the Beast (1991)"   "487"   "5" 
"Thin Blue Line, The (1988)"   "445"   "3" 
"Bringing Up Baby (1938)"   "838"   "5" 
"Star Trek: The Wrath of Khan (1982)"   "12"   "4" 
"Boys (1996)"   "447"   "4" 
"Bringing Up Baby (1938)"   "506"   "5" 
"Princess Bride, The (1987)"   "14"   "4" 
"Good, The Bad and The Ugly, The (1966)"   "830"   "4" 
"Jaws (1975)"   "508"   "4" 
"Aparajito (1956)"   "585"   "5" 
"In the Realm of the Senses (Ai no corrida) (1976)"   "833"   "4" 
"Now and Then (1995)"   "378"   "3" 
"English Patient, The (1996)"   "459"   "4" 
"Pinocchio (1940)"   "643"   "4" 
"Richard III (1995)"   "788"   "4" 
"Donnie Brasco (1997)"   "582"   "5" 
"Ben-Hur (1959)"   "618"   "5" 
"Wes Craven's New Nightmare (1994)"   "308"   "4" 
"Preacher's Wife, The (1996)"   "637"   "1" 
"Donnie Brasco (1997)"   "433"   "3" 
"Rear Window (1954)"   "805"   "4" 
"Shawshank Redemption, The (1994)"   "676"   "5" 
"Three Colors: Blue (1993)"   "712"   "1" 
"Wag the Dog (1997)"   "573"   "4" 
"Primal Fear (1996)"   "455"   "4" 
"Mr. Holland's Opus (1995)"   "714"   "3" 
"Dances with Wolves (1990)"   "654"   "3" 
"Usual Suspects, The (1995)"   "606"   "2" 
"MatchMaker, The (1997)"   "299"   "1" 
"Day the Earth Stood Still, The (1951)"   "398"   "4" 
"Fargo (1996)"   "725"   "5" 
"Philadelphia Story, The (1940)"   "691"   "4" 
"Stand by Me (1986)"   "606"   "4" 
"Shadow, The (1994)"   "417"   "3" 
"Happy Gilmore (1996)"   "216"   "4" 
"Natural Born Killers (1994)"   "788"   "1" 
"Aliens (1986)"   "237"   "3" 
"Glimmer Man, The (1996)"   "749"   "3" 
"Shadowlands (1993)"   "846"   "4" 
"Toy Story (1995)"   "804"   "5" 
"Time to Kill, A (1996)"   "716"   "3" 
"To Catch a Thief (1955)"   "850"   "5" 
"Close Shave, A (1995)"   "199"   "5" 
"Charade (1963)"   "389"   "4" 
"One Flew Over the Cuckoo's Nest (1975)"   "605"   "5" 
"Indiana Jones and the Last Crusade (1989)"   "397"   "4" 
"Fargo (1996)"   "403"   "5" 
"Mystery Science Theater 3000: The Movie (1996)"   "665"   "4" 
